PPH1	PPH2	PPH3	PPH4
RETN	0.851508609155572	1.73659394970163e-08	0.144373614800242	0.00411765625769422
RET	0.844450485153522	1.7435262406407e-08	0.144943466467434	0.0106059293721895
REN	0.855757620162111	1.64857293346711e-08	0.137052611786949	0.00718964863358283
RELT	0.840824970861731	1.78344868978452e-08	0.148262250351213	0.010912659817059
REG4	0.846968425684899	1.78793728886626e-08	0.148641948680073	0.00438950588120432
RGS8	0.843709792790141	1.78141408655889e-08	0.148095814963441	0.00819427294977878
REG1B	0.785112849661682	2.54063530441771e-08	0.211220819696041	0.0036662108015376
REG1A	0.83723967386792	1.90928688902244e-08	0.15873112699475	0.00402907934019689
RCOR1	0.839581913515366	1.88169465121223e-08	0.156437199363398	0.00398076731829548
RBP5	0.831055662281188	1.95557154056549e-08	0.162576822958171	0.00636739524447896
RBP2	0.83869303035584	1.88877107544629e-08	0.15702522147252	0.00428162840485307
RBKS	0.855404397912443	1.65117970891339e-08	0.137269198423578	0.00732628426303845
PTX3	0.854927518472902	1.67969461162627e-08	0.139641778995282	0.00543058290308679
