PPH1	PPH2	PPH3	PPH4
NR1D2	0.917557123828396	1.02390785097771e-08	0.0761075529033399	0.00633518959652837
SAP30	0.904523802394055	1.2130963049782e-08	0.090172221718351	0.00530384207725776
MICALL2	0.91685681244056	1.02950800102458e-08	0.0765235650447591	0.00661948888115232
SYTL1	0.909877972943954	1.13901510137299e-08	0.0846651196647813	0.00545677360148043
IFI16	0.913407840932378	1.09373840531483e-08	0.0812995656930406	0.00529245956271505
PAXIP1	0.9210244079911	9.64517278640525e-09	0.0716917076574994	0.00728375080714073
DGKB	0.918635713262782	9.77849363178542e-09	0.0726813712394687	0.00868278214150361
CUBN	0.906988288724665	1.17768351752757e-08	0.0875395852865332	0.00547199220106405
KRT17	0.91155105459333	9.96583808500194e-09	0.0740683295995166	0.0143804832166135
AXIN2	0.883835308467253	1.32228208533656e-08	0.0982761431946317	0.017888416219002
NR3C2	0.907508555052626	1.15332594117383e-08	0.0857276327686962	0.00676367856452581
ENOX1	0.910057470588557	1.12081978945908e-08	0.0833113667241368	0.00663102905532783
HERC5	0.92286370146658	9.65991765733347e-09	0.0718032669537839	0.00533289777320385
RLBP1	0.922761404440415	9.61249657955474e-09	0.0714502992432758	0.00578816257105951
POLR1C	0.905603974669514	1.07787734778278e-08	0.0801115157609172	0.014284376966114
ALDH3B1	0.916919613647459	1.04603066720618e-08	0.0777530971691229	0.00532715537621487
RAB18	0.926273540231207	9.19265652234724e-09	0.0683297401308694	0.0053965858400508
PPARA	0.91135605484635	1.11944858096441e-08	0.083210633517964	0.00543317784273163
KIAA1279	0.915601654742985	1.06412833030865e-08	0.0790984443562657	0.00529976708986536
UQCRB	0.915775047937727	1.05785569923063e-08	0.0786318647364424	0.00559295355434645
GCK	0.919899414735966	1.00771864561658e-08	0.0749052414551759	0.00519520998392302
GPR107	0.914920993114169	1.05355727085716e-08	0.0783111591744883	0.00676771409773321
STAU2	0.861904988492985	1.78916703303808e-08	0.132995599175175	0.00509927849401275
KRT20	0.917857573374157	1.03008785075533e-08	0.0765677140461598	0.00557457880573085
SORBS3	0.897590728645407	1.30691549504483e-08	0.0971464679688659	0.00526266956985641
RBM22	0.909387732821407	1.14312650783278e-08	0.0849705630853652	0.00564157032827713
LIN7C	0.899268790858582	1.28328248382014e-08	0.0953895900721436	0.00534148526399655
EWSR1	0.922966258105734	9.64342021669007e-09	0.0716806103929951	0.00535299769754069
MAP3K3	0.915670280039436	1.06342088660557e-08	0.0790458714077629	0.00528371473976017
CUL9	0.914424376363221	1.07655284531782e-08	0.0800217873481588	0.00555370251186311
NPLOC4	0.911170554944436	1.12175708979218e-08	0.0833822264429978	0.00544708482147919
RPS10	0.899053855764918	1.25663049184511e-08	0.093406171696769	0.00753983902846928
PARK2	0.905258522320862	1.15929717034266e-08	0.0861697060315961	0.00857163827635911
TP53I11	0.856302359728851	1.86440061246655e-08	0.138588202039177	0.00510930439549244
FRS2	0.916164357191417	1.02058645213022e-08	0.0758590099021338	0.00797649945528778
CBX7	0.904689193172965	1.1840161911951e-08	0.0880085049091791	0.00730216837607233
BECN1	0.911169516453625	1.10367686719548e-08	0.0820368567046498	0.00679349323157978
TRAF4	0.883075628478711	1.505584276616e-08	0.111915094834694	0.0050091428366552
KCNA10	0.908883428218181	1.10184990423698e-08	0.0818986220601923	0.00921781643728289
ATAD2	0.918380483144471	1.02551815860405e-08	0.0762282017995258	0.00539118125740307
TSG101	0.907104911155068	1.17788189827966e-08	0.0875544637496344	0.00534049128988544
SLC6A14	0.918157560621884	9.6654060932502e-09	0.0718393961400555	0.0100029100592248
PSD	0.905310112568624	1.17524736229659e-08	0.0873566285142783	0.00733312537947294
SLC6A16	0.906804183237819	1.17706217987524e-08	0.0874931665975495	0.00570251640787236
RFK	0.856909381539978	1.62485161734866e-08	0.120763712762888	0.0223267741744851
GMFG	0.911546193350619	1.08071056443661e-08	0.0803282866096826	0.00812538660854533
EDC4	0.910168140891734	1.1288134625312e-08	0.0839062952671466	0.00592543011431779
PRKG1	0.920023823841752	1.00217418060301e-08	0.0744927964177972	0.00548324595422376
CCS	0.910648516456709	1.13300561947197e-08	0.0842187190047827	0.00513263070516295
ANP32A	0.922224352216938	9.59054535257546e-09	0.0712864202259241	0.00648909390608517
FXR1	0.912061080757477	1.10206378384484e-08	0.0819177179043414	0.00602106762423133
CETN2	0.908892940985969	1.14923899102908e-08	0.0854249042096396	0.00568202104487683
VARS	0.900568301404697	1.09810255227971e-08	0.0816114541421662	0.0178201123248454
GLP1R	0.912575932008756	1.09771705677284e-08	0.0815947886611134	0.00582914559038806
BTC	0.899648816033661	1.25710314228628e-08	0.0934419376774646	0.00690911269426853
HIF1A	0.896856188706385	1.11220159279906e-08	0.0826568629960148	0.0204868165276828
SECTM1	0.922659404840473	9.3562234993577e-09	0.0695432417453944	0.00779721993887779
RSPO3	0.916161487546059	1.05568116375561e-08	0.0784704420527358	0.00536793659948202
BCL2L2	0.905266833595739	1.19905621883587e-08	0.0891282276687923	0.00560480496557859
FIGF	0.899677967996153	1.27227584963411e-08	0.0945709842383989	0.00575091401519232
SOST	0.918911874665585	9.92708713044052e-09	0.0737873477917624	0.00730064400066338
FAM3D	0.885764465332259	1.05527299876485e-08	0.0784096426055157	0.0358257623536866
EFNB1	0.914739943205893	1.05612197570568e-08	0.078501820373856	0.0067581028053503
SNAP25	0.917575846267206	1.03756979596993e-08	0.0771241715817848	0.00529984834013573
NEGR1	0.903257979323316	1.16897676780616e-08	0.086887972684622	0.0098539147932044
BCL6	0.912974891925314	1.10053274143092e-08	0.0818047061270069	0.00522026812611074
FSTL1	0.921648333505432	9.84501459702386e-09	0.0731793764919941	0.00517215617454012
SPP1	0.906836103939839	1.17879526933409e-08	0.0876221595902463	0.00554160269153064
LUM	0.911151663726329	1.00370925226305e-08	0.0745981416993087	0.0142500619662962
SMOC1	0.922480952734365	9.57262845206703e-09	0.0711533555105764	0.00636555808740435
SERPINA10	0.919836380086579	1.00737854911005e-08	0.0748798714126622	0.00528361468770313
FLRT2	0.801013296933013	2.61171188838984e-08	0.194141088857481	0.00484548033757076
FLRT3	0.901159042614802	1.25049307329311e-08	0.0929515871132492	0.00588923654028247
ISLR2	0.914145879213673	1.04129636887532e-08	0.0773980364560403	0.00845595094355794
VTN	0.918876241140015	9.68970003381753e-09	0.0720208893498808	0.00910273621029579
LDLR	0.9064630136357	1.16913771418925e-08	0.0869031571200932	0.00663369561258785
HK2	0.897857307443317	1.30053977871803e-08	0.0966723109443339	0.00547024782437499
HK1	0.91268438319394	9.95148216782057e-09	0.0739626401477323	0.0133528439296852
SEMA5A	0.929077237006353	8.81148776962139e-09	0.0654962291824475	0.00542640001733248
LTBP4	0.909141790918795	1.13420409748039e-08	0.0843063908010939	0.00655168463747021
MDM2	0.906366780596889	1.17112054061405e-08	0.087050605025461	0.00658248073914879
MDM4	0.907359405371807	1.16285175263647e-08	0.0864363092877484	0.0062041516510996
IGHG2	0.915236694821975	1.05166586314783e-08	0.078170733521891	0.00659243801896955
IGHG4	0.909503647480182	1.13902525952782e-08	0.0846655008437313	0.00583071793655612
WNT3A	0.913898932792806	1.08751799425493e-08	0.0808371898373359	0.00526374355413258
SHANK1	0.915649900721288	1.05941880872244e-08	0.0787480521128467	0.00560191339558566
DEFB113	0.911619283272312	1.10695520808119e-08	0.0822812517729826	0.00609933125127282
SYNGR3	0.899888702900662	1.22225259977513e-08	0.0908489116662814	0.00926225215468528
CYB561D1	0.904840761209448	1.15269259880804e-08	0.08567783462128	0.00948127092033501
C5orf63	0.914095394956546	1.03715233650847e-08	0.0770896240411024	0.00881484766385318
B4GALT1	0.892144276668043	1.19967626124045e-08	0.0891612299928173	0.0186943613283354
FH	0.920248594698692	9.83946907927404e-09	0.0731367105612322	0.00661456110588495
RNF34	0.912618631061833	9.86162264810487e-09	0.0732939200337895	0.0140873162744388
EHF	0.887027261863715	1.44946322086551e-08	0.107743022648685	0.0052295816672838
PCSK1	0.855797735557615	1.87384112267663e-08	0.139290175370434	0.00491195520894916
DEFB4A	0.863849668120835	1.76708892119715e-08	0.131354689888778	0.00479550811173619
RELL1	0.922024226607084	9.78608609179213e-09	0.0727412594520392	0.00523438012120629
ETV5	0.900262971579171	1.24316210344519e-08	0.0924051848388362	0.00733171004417904
SPINK2	0.864788563451375	1.72655400742598e-08	0.128339383441408	0.00687191950761138
WFDC6	0.918414276383087	1.02280804636981e-08	0.076026573276991	0.00555901656387846
TMEM132D	0.920337933485838	9.97709506541473e-09	0.0741608896703656	0.00550104305996142
TMEM167B	0.908775963883375	1.07648544954738e-08	0.0800111182894989	0.0112127848108835
FAM213A	0.916353086544022	1.05029170641616e-08	0.0780695985593151	0.00557718112305949
MAN1C1	0.918550007630853	1.01973602039223e-08	0.0757981164058385	0.00565174219972489
WFDC10A	0.903768425774148	1.04266406945927e-08	0.0774894206764635	0.0187420215449896
SLC14A1	0.91904485764984	1.01782803779038e-08	0.0756566367254264	0.00529837181366218
FAM159A	0.912967763960054	1.09551674325817e-08	0.0814314532036502	0.00560064906584574
PARVA	0.917034314989279	1.04195661957883e-08	0.0774500577444667	0.0055154934843615
IL20RB	0.903138681646609	1.18546452890428e-08	0.0881147252032054	0.00874645980249614
MAZ	0.896666980431129	1.30729091387462e-08	0.0971734786124606	0.00615940726105201
CHRD	0.91658639491504	1.02999314514821e-08	0.0765593944495727	0.00685407703338498
IQCF3	0.913625102655219	1.03924260769927e-08	0.0772446925926658	0.00913007145598018
DIXDC1	0.92017176261643	1.00366678970851e-08	0.0746040111444489	0.00522409241806761
SPRN	0.912823589190166	1.1007017423859e-08	0.0818171302145914	0.0053591467923376
SF3B4	0.920311016103705	9.98770585572816e-09	0.0742398187514993	0.00544903135397179
USP8	0.908597769689709	1.15450735637471e-08	0.0858166334423139	0.0055854630954879
FNDC4	0.910357075297233	1.1372241620548e-08	0.0845323335368432	0.00511045732959791
SMIM13	0.900846655690728	1.24886131774261e-08	0.0928298537380342	0.00632335689791185
MRPL33	0.909388980979263	1.13972342668456e-08	0.0847173374272026	0.00589354786244693
ELF5	0.912522748640262	1.08168770185284e-08	0.0804019739827511	0.00707514380469209
PXDN	0.917584999774932	1.02919060815112e-08	0.0765006764179667	0.0059141900787886
RCAN1	0.909767824639725	1.10189491105012e-08	0.0819028563471115	0.00832918560939837
NEURL4	0.916125668412243	1.05284427771847e-08	0.0782593104738887	0.00561488734533313
PTH1R	0.921680176666453	9.80494494363507e-09	0.0728812457910296	0.00543844375026984
HDHD2	0.914029651524984	1.07761752070139e-08	0.0801006158620269	0.0058695988786833
ITPKA	0.886166891266646	1.18117384071188e-08	0.0877784617248065	0.0260545159868643
GSTK1	0.912323753142074	1.07635498205849e-08	0.0800049614052033	0.00767115196052541
UBE2D4	0.920777260144828	9.93927827046549e-09	0.0738799306214195	0.00534267542863514
KIN	0.916434196926115	1.04566217050427e-08	0.0777251910327658	0.00584047830289922
LTB4R	0.908991966660982	1.10974269390379e-08	0.0824860416271312	0.00852185833401451
FAM171A2	0.907202739255009	1.17809759673833e-08	0.0875706120286559	0.00522651489560619
CNOT1	0.916012373529172	1.05295715796252e-08	0.0782675966052586	0.00571989611114534
TMEM87B	0.914294055414135	1.04702192035243e-08	0.0778242291890304	0.00788158193291608
PKD2	0.822449174638762	2.30199744657647e-08	0.17111636336448	0.00643432833834738
UNC93B1	0.908007501443719	1.1673014091321e-08	0.0867680617310545	0.00522430300419982
ARFIP1	0.906525966697811	1.18292038393231e-08	0.0879288033312585	0.00554509619301495
MPP6	0.904491417321408	1.18405551213232e-08	0.088011232848317	0.00749721631470256
PDE6D	0.914918935606552	1.05278772334615e-08	0.0782538942616549	0.00682703652615759
HSPA9	0.714897666382211	3.74759913359532e-08	0.278577471672632	0.00652472829889465
GRID1	0.911987833844661	1.06801332615979e-08	0.0793839136134281	0.00862811917831822
CERS5	0.916396293861198	1.03767445782136e-08	0.0771307788487796	0.00647279363677826
HCAR2	0.859925648218703	1.81745885310687e-08	0.135098842440541	0.00497537548627718
HMGCS1	0.894620555339477	1.34056638600821e-08	0.0996474936056191	0.00573181730208358
EIF3J	0.915696402505155	1.02505322073898e-08	0.0761909185080022	0.00811254555396398
MIOX	0.90734387300953	9.43145429678594e-09	0.0700877112896528	0.0225682842106242
F8	0.92073162244072	9.46305065646288e-09	0.0703362243333791	0.00893201990314923
SLC35G2	0.929602000707865	8.73560412359444e-09	0.0649320961462544	0.00546576935730459
SLC26A11	0.910262716962397	1.13268265006608e-08	0.0841943003201677	0.00554284893921803
ARL6IP5	0.89863692679471	1.24497870820163e-08	0.0925387326688057	0.00882420719924525
DUS2	0.914129092939166	1.06503205792795e-08	0.0791642176588466	0.0067065557801602
TRADD	0.901533169475568	1.23808135037539e-08	0.092028392038978	0.0064383048275769
SCAMP5	0.908851139953094	1.10621623226247e-08	0.0822234928774284	0.00892523384581515
ATP2A3	0.907084375469123	1.14628853726909e-08	0.0852035474139412	0.00771194363021984
SATB1	0.879761582582006	1.48004583785594e-08	0.11001143493147	0.010226849337784
HNRNPR	0.913587118795063	1.09181486181683e-08	0.0811566122216179	0.00525613516657217
RPRD1A	0.907316639576113	1.05983282884979e-08	0.0787705181894151	0.0139127095810683
EMC4	0.919643986813572	1.00828277785982e-08	0.074946963455051	0.00540891593516132
PTCHD3	0.902582333019036	1.23994528233377e-08	0.0921681394232301	0.00524939374007922
ARHGEF25	0.908581122128207	1.1131722052578e-08	0.0827408239787358	0.00867792053615811
VSNL1	0.919369907439167	1.00945663203855e-08	0.0750340368460713	0.0055959219436767
HS6ST2	0.864987659592928	1.73040689354941e-08	0.128626280113679	0.00638592662847465
KCNG4	0.911755665792698	1.08640327299571e-08	0.0807520968236283	0.00749210386741353
SSB	0.894678633303893	1.33765377648287e-08	0.0994308213521369	0.00589041161246107
UTS2R	0.911345800729929	1.10810308473352e-08	0.0823663927459127	0.00628767284603759
CNEP1R1	0.920344096561886	9.99196484153777e-09	0.0742715434339501	0.00538422620462991
MYOM2	0.906918666673338	1.04483541026121e-08	0.0776541458623339	0.0154270550144366
COL4A3BP	0.915303265959683	1.03902767066957e-08	0.0772303787418	0.00746622177878002
POLI	0.878264922957819	1.48499941731832e-08	0.110378537918752	0.0113564061264884
KCNN1	0.914694410373748	1.01968369546799e-08	0.0757903633950353	0.00951509298682425
GPR26	0.913769227354019	1.02733348686722e-08	0.0763586664446578	0.00987197300489017
MYCT1	0.903332736521139	1.22300432868228e-08	0.0909082960997438	0.00575883362992662
HMHA1	0.910142113949706	1.12824777897762e-08	0.0838641760959716	0.00599357623667887
EIF1AD	0.911093647713652	1.12773126467525e-08	0.0838266942007384	0.00507952424512602
HTR7	0.891632615086826	1.36035694789581e-08	0.101117139548562	0.00725011181583311
PPAPDC1A	0.904661728565054	1.20737184687252e-08	0.0897463967330968	0.00559174093020412
ADAM29	0.908041178851959	1.08570723764758e-08	0.0806965858833725	0.0112621022550544
SWAP70	0.879058494914851	1.55594704568976e-08	0.115658621185291	0.00528275008668655
DCUN1D3	0.910744671253747	1.1276857050869e-08	0.0838229547372145	0.00543224021595603
REPIN1	0.923302567485672	9.61814037246e-09	0.0714928370146669	0.00520446167596979
HTR2A	0.906919258873555	1.16715097606373e-08	0.0867557785135119	0.0063248289398059
PVRL3	0.903543991612541	1.17951797611788e-08	0.0876726415667284	0.00878323347798428
HTR6	0.898014651679181	9.64070207205186e-09	0.0716354078016883	0.0303498100746856
RBL2	0.923995497579778	9.48736256196757e-09	0.0705203989649303	0.00548396966916265
DPYSL2	0.90577799487373	1.15340737769801e-08	0.0857319602548458	0.0084899114892597
PSMD11	0.914136305176932	1.08450804841352e-08	0.0806134541583989	0.00525010684711089
ARPC3	0.905180220695121	1.19823919580062e-08	0.0890673454113847	0.00575230014342569
DVL2	0.924093342667702	9.45191362819337e-09	0.0702567176007718	0.00564980596768337
U2AF2	0.921075301172737	9.77960973572244e-09	0.0726921183184914	0.00623244682322827
ABLIM3	0.916584043999647	1.03675212635565e-08	0.077062335116156	0.00635348721491988
UAP1	0.920229581066185	9.96191510038059e-09	0.0740478254662713	0.00572245971346565
APAF1	0.919758354329326	1.00574093074811e-08	0.0747579363751728	0.00548357550931869
RACGAP1	0.918421439044284	1.02435785341583e-08	0.0761419032465157	0.00543652391669528
ANXA9	0.916422462776714	1.0474201554721e-08	0.0778559928283534	0.00572141064071272
REXO2	0.90873530683774	1.14413951757971e-08	0.0850452891448194	0.00621927033012767
PRIM1	0.897979966008021	1.30430902575098e-08	0.0969529074283367	0.0050669927214756
GGA1	0.91802399200616	1.03232810076204e-08	0.0767345800301725	0.00524129414492498
THTPA	0.920278360810853	9.93273249665782e-09	0.0738307234196969	0.00589078203799076
RAB27B	0.878077150808048	1.13865471198652e-08	0.0846064700460522	0.0373162496376652
RAB31	0.917331350915479	1.0434536475568e-08	0.0775617505305628	0.00510676471713665
RABEPK	0.915982373511062	1.00655690833185e-08	0.0748148743787167	0.00920261882383478
NHP2L1	0.919892722004388	9.92545372660165e-09	0.0737761752884174	0.00633096903489295
RFESD	0.854326699980201	1.83231094370992e-08	0.136198397831929	0.00947476893805851
NEURL1	0.917231779175345	1.03378361866384e-08	0.0768420936678661	0.00592599343006193
ANXA10	0.912825959853961	1.09699401224049e-08	0.0815412364223779	0.00563266995751533
GTF2I	0.909922004463042	1.14415411273095e-08	0.085047563071302	0.00503029861855911
MAGEA10	0.893847969962282	1.35652411528227e-08	0.100834151947618	0.0053177442816325
CYTIP	0.911346859707697	1.12159616042689e-08	0.0833704279980929	0.00528257848101599
AK5	0.917107438680722	1.02679414103987e-08	0.0763218746981852	0.00657055298098746
NCK2	0.915471172092919	1.06791162606724e-08	0.0793798328263234	0.00514886124959327
MAD1L1	0.915538015337156	1.01621450689932e-08	0.075533061813139	0.00892878952652017
ASNA1	0.912115330005702	1.04740203577675e-08	0.0778503330776497	0.0100342037420184
AP2A2	0.658097287022129	4.49327008489982e-08	0.334006787352258	0.00789579216360484
PPP2R5A	0.916327047591122	1.05809212955465e-08	0.0786500103219763	0.00502280823879743
MLL2	0.916425983847746	1.02420814683649e-08	0.0761287659669299	0.00744511666275002
NADK	0.910876612566764	1.12771708171337e-08	0.0838254215789489	0.00529783204314269
GRB14	0.908407052841427	1.15529883304331e-08	0.0858753371598661	0.00571747624395797
ATG4B	0.915975179516627	1.05452197513813e-08	0.0783839990934974	0.00564068762480674
RBBP5	0.913708390909473	1.09313297197256e-08	0.0812548156014463	0.00503665964283806
PIR	0.890636561643304	1.15445734863882e-08	0.0857949331235547	0.0235683738773485
NAP1L1	0.906704391150765	1.18032315775821e-08	0.087735719557192	0.00555975551609791
USO1	0.898263122674629	1.30024686868091e-08	0.0966509214167349	0.00508582206900075
IFIT3	0.895158440677199	1.28466155820291e-08	0.0954880940065799	0.00935333205008889
HGS	0.914018536310324	1.08564822956036e-08	0.0806981783701014	0.0052831515064566
DHX38	0.902748447349377	1.06854005633383e-08	0.0794138595326006	0.0178375609920749
KCNIP1	0.898994796771133	1.27231279239949e-08	0.0945730493339061	0.00643202023623779
TOM1L1	0.906551342859078	1.17723575268613e-08	0.0875058292425239	0.00594269417391534
MACROD1	0.91667935576609	9.82815746107373e-09	0.0730489667882887	0.0102715443028861
ROCK2	0.911310102774849	1.1223013920554e-08	0.0834228682440293	0.00526689516581869
NCL	0.904125158976744	1.22057291698503e-08	0.0907281653709226	0.00514654182085799
PNKP	0.921724313366708	9.81774616385428e-09	0.0729765452205591	0.00529900760174565
ATP13A1	0.924108020020273	9.4854634756029e-09	0.070506380295289	0.00538546588507134
CA10	0.920846963705356	9.92538336707239e-09	0.0737766069326626	0.00537629556138211
FGFR3	0.917396342943868	1.00623193692573e-08	0.0747921082938639	0.00781141528892022
ELANE	0.920342812799527	9.86251728457614e-09	0.073308309034138	0.00634874449642128
HSPA6	0.916363878062279	1.03326464839431e-08	0.076802607765112	0.00683338056782527
CCT7	0.895472584510515	1.30655663792898e-08	0.0971176447624211	0.00740963719972327
INHBB	0.920852563449768	9.76186755008373e-09	0.0725598738570506	0.00658742905534484
NAB2	0.890022369611216	1.2582977091926e-08	0.0935211905946589	0.0164563074825526
CSNK2A2	0.90326610100489	1.06248489844761e-08	0.078963806930662	0.0177699599294166
CSF1R	0.908297837535784	1.06773654541677e-08	0.0793596243718481	0.0123424052279344
CLCNKB	0.911977121592295	1.1127794933755e-08	0.082715001266919	0.00530774333097388
IL5RA	0.912106442315553	1.10625552947568e-08	0.0822296755864502	0.00566374833602795
CAPSL	0.88813417212829	1.42016488822272e-08	0.105564010402871	0.00630168379260142
ODC1	0.754811370537066	3.2386627944012e-08	0.240746928068407	0.00444156746830943
SLC5A8	0.911560742588692	1.11860022814777e-08	0.083147711570293	0.00529141202900803
CRLF2	0.907954432679628	1.15375315029523e-08	0.0857598681802975	0.00628556546167031
GPD1	0.907742125811096	1.15921445217884e-08	0.0861660369744793	0.00609170350996735
KIAA0319L	0.895283526755479	1.32433703908015e-08	0.0984405141798142	0.00627582538499386
ANXA2	0.918333492477983	1.02777572791132e-08	0.0763961429082649	0.00527023079889893
HMGCS2	0.887413566135557	1.4243344770528e-08	0.105873552639351	0.00671274760409576
CLTC	0.916481840863	9.53377272813302e-09	0.0708582207956688	0.0126598055195511
SEC22A	0.894751756139004	1.34434935191237e-08	0.0999291194762863	0.00531899057640899
FCN2	0.928984398014938	8.66493420269560e-09	0.0644056154862488	0.00660985286398961
PAK4	0.916466812179943	1.04586074652058e-08	0.0777399999344072	0.00579305414105817
PRTN3	0.902774806031321	1.23736468209919e-08	0.0919763068657273	0.00524875328521136
FGF19	0.370922229669581	8.43313339855879e-08	0.626888767341595	0.00218886875987052
CD80	0.898809463576069	1.2293314659431e-08	0.0913745773483492	0.00981582587160391
SPOP	0.912666766769583	1.10279859024061e-08	0.0819730019264554	0.00536009750118567
ERP29	0.914197461350543	1.07317051488191e-08	0.0797698773810975	0.00603252755594944
SFXN5	0.867180107888039	1.71626057061955e-08	0.127575831739306	0.00524392655426718
IL12B	0.906118267153914	1.04690878073559e-08	0.0778076263758139	0.0160739741073192
INHBA	0.91750120348317	1.03767027880813e-08	0.0771315738997223	0.00536708881527078
FRZB	0.921532240346337	9.87886900482737e-09	0.0734311745515424	0.00503645125584912
CUL4B	0.911009597091819	1.12638644234697e-08	0.0837265403983403	0.00526372869411395
IL3RA	0.917106962131839	1.00897438621035e-08	0.0749958872074477	0.00789701719887009
CCL8	0.900344728329669	1.21878531344065e-08	0.0905913636641106	0.00906377470117575
RMI1	0.882545102386591	1.44226562940514e-08	0.107202955524125	0.0102518089438967
APOBEC3G	0.90528803313064	1.19527224697616e-08	0.0888466794968055	0.00586515363765217
PSMD9	0.871060465059877	1.63659699543619e-08	0.121651864157828	0.00728753723854366
ARHGEF7	0.913411090144214	1.07767453988537e-08	0.0801042395398398	0.00648453666428111
NAB1	0.925425277527502	9.27531394429616e-09	0.0689439537352323	0.00563063497084617
MCF2L	0.899063024507383	1.24108221549499e-08	0.0922492170038014	0.00868762513322134
PGK2	0.912051922806324	1.11504579436469e-08	0.0828837140232581	0.0050642293278807
CAND1	0.916911772127442	1.04466705670185e-08	0.0776516216038499	0.00543647247619466
UGP2	0.923666054036889	9.47022513878566e-09	0.0703925477929583	0.00594126444547876
FARS2	0.920573882296064	9.82063448150341e-09	0.0729968859182611	0.00642909812655971
SPSB1	0.918347724778851	1.01852423608934e-08	0.0757077437545871	0.00594439774230973
DPY30	0.893260194290492	1.36321819057013e-08	0.101331676884466	0.00540799502870158
SULT1A3	0.917094610936328	1.03798183564967e-08	0.0771543501778865	0.00575090513552774
DDX23	0.910985861371841	1.07177760833601e-08	0.0796630149001849	0.00935099046152773
NUDT12	0.899275595266052	1.27601036798432e-08	0.0948484709670556	0.00587580003341967
GABBR2	0.911095457179093	1.11117958780425e-08	0.0825950680353085	0.00630934111038954
DAPK1	0.911580866268388	1.10058251074506e-08	0.0818070140936307	0.00661198600344351
RBM46	0.917976401711441	1.01595072157021e-08	0.0755158740922316	0.00650759054776073
LAP3	0.92157808478088	9.85110960154372e-09	0.0732246597533866	0.00519712164105551
AGAP3	0.905854117771245	1.13121159877387e-08	0.0840804248075416	0.0100653242507665
KIF3A	0.914961433221618	1.0610504977201e-08	0.0788687786793781	0.00616965440502145
TOLLIP	0.901788018580468	1.22438315125289e-08	0.0910093494973533	0.00720249836699871
MYOM3	0.913729267364777	1.05867406106074e-08	0.0786907120867185	0.00757988704404151
TXNRD1	0.915317475681538	1.06492191118497e-08	0.0791572110943831	0.00552517944348728
HSD17B14	0.88915801659237	1.38160839880065e-08	0.102696005661269	0.00814584431795631
TTL	0.91558706622219	1.02864717205612e-08	0.0764582388232198	0.00795456150047971
PPFIA1	0.896825041902448	1.24945401491538e-08	0.0928699313285341	0.0103048936307653
ARHGEF1	0.9012297211599	1.2246808508884e-08	0.0910309427892469	0.00773920256780085
TBX3	0.900472954832172	1.26913409183735e-08	0.0943379984636011	0.00518891287844485
SLC26A7	0.916090569304538	1.05552401220672e-08	0.0784586772486813	0.00545061965616919
RGS18	0.910202794701859	1.13598649571686e-08	0.0844400830259983	0.00535698846894752
CRYZ	0.915083507747699	1.07028265844014e-08	0.0795558758283763	0.00536048262119902
DDX25	0.908677597497537	1.12022931317099e-08	0.0832660474975406	0.00805622156447495
LANCL1	0.879336190809124	1.53887468140412e-08	0.114388526275132	0.00627514923594034
NMRAL1	0.905034144490013	1.20543524924381e-08	0.0896026652212671	0.00536305648634043
PC	0.907589045634313	1.16542397545933e-08	0.0866279410089541	0.00578287961077356
EIF4G3	0.910967898774284	1.1120568647102e-08	0.082660219461952	0.00637174809694198
NSF	0.899921592429654	1.27758592908086e-08	0.0949663567970842	0.00511191693713272
EPB41L1	0.89712958190067	1.30835904934287e-08	0.0972534227795377	0.00561686155152191
FBL	0.904833859096785	1.06333286947982e-08	0.0790284746896384	0.0161375338591646
PPCDC	0.911826036769719	1.11226042895648e-08	0.0826762258923213	0.00549760355366151
ADSSL1	0.911005357341435	1.12674266291441e-08	0.0837530429077184	0.00524146593212785
DOCK9	0.909614949408757	1.11592595717965e-08	0.0829467684664463	0.0074381486012871
CHD7	0.922013325042238	9.68995694041013e-09	0.072025941243859	0.00596059999182579
GNMT	0.88411304734743	1.49064940421565e-08	0.110804813465161	0.00508200534725928
PAPSS1	0.913837937414902	1.0854301065381e-08	0.0806817668230499	0.00548016197540778
DCP1A	0.884820764513287	1.44021362902509e-08	0.107052541921764	0.00812656013395341
TNFAIP3	0.914167376951388	1.08312155134824e-08	0.0805103145319018	0.00532217470883679
S100A11	0.918723996515857	9.97513882308867e-09	0.0741447175092723	0.00713115241010331
DHX58	0.914919196792001	1.03993559621651e-08	0.0772975539990313	0.00778311573181724
TANK	0.910187154243109	1.1359718551603e-08	0.0844389779504105	0.00537373400553597
EVPL	0.89600770122423	1.33010818066971e-08	0.0988706758967471	0.00512148904417921
MED4	0.91546296632159	1.04282985428028e-08	0.0775134631506576	0.00702343694850859
EDA	0.911473304991766	1.10716418412518e-08	0.0822966557794751	0.00622990554287409
TNFRSF9	0.905030124076909	1.20961608049676e-08	0.0899137613214359	0.00505598075800868
IL17F	0.914934596833177	1.00109042852965e-08	0.0744070589450141	0.0106582111310382
PIK3C2A	0.883521287648029	1.42696932875376e-08	0.106065718597005	0.0104128606312246
COPS2	0.91674834896474	1.04751978827193e-08	0.0778637328239827	0.00538778441222244
TACSTD2	0.912254709343455	1.10308704038432e-08	0.0819940533401727	0.00575110356614284
TIAM1	0.904700321067591	1.21184525342431e-08	0.0900793063297155	0.00522023878112082
MPDZ	0.919025731371744	1.0196646388617e-08	0.0757932810298192	0.00518085377157288
RANBP3	0.910795787380151	1.02830321767568e-08	0.0764278487343766	0.0127762310793405
